record_id,label,outer_split,development_split
emscad_14202,0,train,train
emscad_14203,0,test,test
emscad_14204,0,train,train
emscad_14205,0,train,train
emscad_14206,0,train,train
emscad_14207,0,train,train
emscad_14208,0,train,train
emscad_14209,0,train,train
emscad_14210,0,train,train
emscad_14211,0,train,train
emscad_14212,0,train,train
emscad_14213,0,train,validation
emscad_14214,0,train,train
emscad_14215,0,train,train
emscad_14216,0,train,train
emscad_14217,0,train,train
emscad_14218,0,train,validation
emscad_14219,0,test,test
emscad_14220,0,train,train
emscad_14221,0,train,validation
emscad_14222,1,train,train
emscad_14223,0,train,validation
emscad_14224,0,train,train
emscad_14225,0,train,train
emscad_14226,0,train,train
emscad_14227,0,train,train
emscad_14228,0,train,train
emscad_14229,0,train,train
emscad_14230,0,train,train
emscad_14231,0,train,train
emscad_14232,0,test,test
emscad_14233,0,train,train
emscad_14234,0,train,train
emscad_14235,0,train,train
emscad_14236,0,train,train
emscad_14237,0,train,train
emscad_14238,0,train,train
emscad_14239,0,train,validation
emscad_14240,0,train,validation
emscad_14241,0,train,validation
emscad_14242,0,train,train
emscad_14243,0,train,train
emscad_14244,0,train,train
emscad_14245,0,train,train
emscad_14246,0,train,validation
emscad_14247,0,train,validation
emscad_14248,0,train,train
emscad_14249,0,train,train
emscad_14250,0,train,train
emscad_14251,0,train,train
emscad_14252,0,train,train
emscad_14253,0,train,train
emscad_14254,0,train,validation
emscad_14255,0,train,train
emscad_14256,0,train,train
emscad_14257,0,train,train
emscad_14258,0,train,train
emscad_14259,0,test,test
emscad_14260,0,train,train
emscad_14261,0,test,test
emscad_14262,0,train,validation
emscad_14263,0,train,train
emscad_14264,0,test,test
emscad_14265,0,test,test
emscad_14266,0,train,train
emscad_14267,0,test,test
emscad_14268,0,train,train
emscad_14269,0,test,test
emscad_14270,0,train,train
emscad_14271,1,train,train
emscad_14272,0,train,train
emscad_14273,0,train,train
emscad_14274,0,test,test
emscad_14275,0,train,train
emscad_14276,0,train,train
emscad_14277,0,train,train
emscad_14278,0,train,train
emscad_14279,0,test,test
emscad_14280,0,train,train
emscad_14281,0,train,train
emscad_14282,0,train,train
emscad_14283,0,train,train
emscad_14284,0,train,train
emscad_14285,0,train,train
emscad_14286,0,train,train
emscad_14287,0,train,train
emscad_14288,0,train,train
emscad_14289,0,train,train
emscad_14290,0,train,train
emscad_14291,0,train,train
emscad_14292,0,train,train
emscad_14293,0,train,train
emscad_14294,0,train,validation
emscad_14295,0,test,test
emscad_14296,0,train,train
emscad_14297,0,test,test
emscad_14298,0,train,train
emscad_14299,0,train,train
emscad_14300,0,test,test
emscad_14301,0,test,test
emscad_14302,0,train,train
emscad_14303,0,train,train
emscad_14304,0,train,validation
emscad_14305,0,train,train
emscad_14306,0,train,validation
emscad_14307,0,train,train
emscad_14308,0,train,validation
emscad_14309,0,train,train
emscad_14310,0,train,train
emscad_14311,0,test,test
emscad_14312,0,train,train
emscad_14313,0,test,test
emscad_14314,0,train,validation
emscad_14315,0,train,train
emscad_14316,0,train,train
emscad_14317,0,train,train
emscad_14318,0,train,train
emscad_14319,0,train,train
emscad_14320,0,train,validation
emscad_14321,0,train,train
emscad_14322,0,train,train
emscad_14323,0,train,train
emscad_14324,0,train,train
emscad_14325,0,train,train
emscad_14326,0,train,train
emscad_14327,0,train,train
emscad_14328,0,train,train
emscad_14329,0,train,train
emscad_14330,0,train,validation
emscad_14331,0,train,validation
emscad_14332,0,train,train
emscad_14333,0,train,train
emscad_14334,0,train,train
emscad_14335,0,train,train
emscad_14336,0,test,test
emscad_14337,0,test,test
emscad_14338,0,train,train
emscad_14339,0,train,train
emscad_14340,0,train,validation
emscad_14341,0,train,train
emscad_14342,0,train,train
emscad_14343,0,test,test
emscad_14344,0,train,train
emscad_14345,0,train,train
emscad_14346,0,train,train
emscad_14347,0,train,train
emscad_14348,0,train,train
emscad_14349,0,train,train
emscad_14350,0,train,train
emscad_14351,0,test,test
emscad_14352,0,train,validation
emscad_14353,0,train,train
emscad_14354,0,train,train
emscad_14355,0,train,train
emscad_14356,0,test,test
emscad_14357,0,train,train
emscad_14358,0,train,train
emscad_14359,0,train,train
emscad_14360,0,train,train
emscad_14361,0,train,train
emscad_14362,0,test,test
emscad_14363,0,train,validation
emscad_14364,0,test,test
emscad_14365,0,test,test
emscad_14366,0,train,train
emscad_14367,0,train,train
emscad_14368,0,train,train
emscad_14369,0,train,train
emscad_14370,0,train,validation
emscad_14371,0,train,train
emscad_14372,0,train,validation
emscad_14373,0,train,validation
emscad_14374,0,train,train
emscad_14375,0,train,train
emscad_14376,0,train,train
emscad_14377,0,train,train
emscad_14378,0,train,train
emscad_14379,0,train,train
emscad_14380,0,train,train
emscad_14381,0,test,test
emscad_14382,0,train,train
emscad_14383,0,train,validation
emscad_14384,0,train,train
emscad_14385,0,train,train
emscad_14386,0,train,validation
emscad_14387,0,test,test
emscad_14388,0,train,validation
emscad_14389,0,train,train
emscad_14390,0,train,train
emscad_14391,0,test,test
emscad_14392,0,train,validation
emscad_14393,0,train,train
emscad_14394,0,train,validation
emscad_14395,0,train,train
emscad_14396,0,train,train
emscad_14397,0,train,train
emscad_14398,0,test,test
emscad_14399,0,train,train
emscad_14400,0,train,train
emscad_14401,0,train,train
emscad_14402,0,train,train
emscad_14403,0,train,train
emscad_14404,0,train,train
emscad_14405,0,train,train
emscad_14406,0,train,train
emscad_14407,0,train,train
emscad_14408,0,train,train
emscad_14409,0,train,train
emscad_14410,0,train,validation
emscad_14411,0,train,validation
emscad_14412,0,train,train
emscad_14413,0,train,train
emscad_14414,0,test,test
emscad_14415,0,test,test
emscad_14416,0,train,train
emscad_14417,0,train,validation
emscad_14418,0,train,train
emscad_14419,0,train,train
emscad_14420,0,train,train
emscad_14421,0,train,train
emscad_14422,0,test,test
emscad_14423,0,train,train
emscad_14424,0,train,validation
emscad_14425,0,train,train
emscad_14426,0,train,validation
emscad_14427,0,train,train
emscad_14428,0,train,train
emscad_14429,0,train,validation
emscad_14430,0,train,train
emscad_14431,0,train,validation
emscad_14432,0,train,validation
emscad_14433,0,train,train
emscad_14434,0,train,train
emscad_14435,0,train,train
emscad_14436,0,train,train
emscad_14437,0,test,test
emscad_14438,0,train,train
emscad_14439,0,train,train
emscad_14440,0,test,test
emscad_14441,0,train,validation
emscad_14442,0,train,validation
emscad_14443,0,train,train
emscad_14444,0,train,train
emscad_14445,0,train,validation
emscad_14446,0,train,train
emscad_14447,0,train,train
emscad_14448,0,train,train
emscad_14449,0,test,test
emscad_14450,0,train,train
emscad_14451,0,train,train
emscad_14452,0,test,test
emscad_14453,0,train,train
emscad_14454,0,train,train
emscad_14455,0,train,train
emscad_14456,0,train,train
emscad_14457,0,train,train
emscad_14458,0,train,train
emscad_14459,0,train,train
emscad_14460,0,test,test
emscad_14461,0,test,test
emscad_14462,0,test,test
emscad_14463,0,train,train
emscad_14464,0,train,validation
emscad_14465,0,train,train
emscad_14466,0,train,train
emscad_14467,0,train,train
emscad_14468,0,train,train
emscad_14469,0,test,test
emscad_14470,0,test,test
emscad_14471,0,train,train
emscad_14472,0,train,train
emscad_14473,0,train,train
emscad_14474,0,train,train
emscad_14475,0,test,test
emscad_14476,0,train,train
emscad_14477,0,test,test
emscad_14478,0,train,validation
emscad_14479,0,train,train
emscad_14480,0,test,test
emscad_14481,0,train,train
emscad_14482,0,train,train
emscad_14483,0,test,test
emscad_14484,0,train,validation
emscad_14485,0,train,validation
emscad_14486,0,test,test
emscad_14487,0,train,train
emscad_14488,0,train,train
emscad_14489,0,test,test
emscad_14490,0,train,validation
emscad_14491,0,train,train
emscad_14492,0,test,test
emscad_14493,0,train,train
emscad_14494,0,test,test
emscad_14495,0,test,test
emscad_14496,0,train,train
emscad_14497,0,train,train
emscad_14498,0,train,validation
emscad_14499,0,train,validation
emscad_14500,0,train,train
emscad_14501,0,test,test
emscad_14502,0,train,train
emscad_14503,0,test,test
emscad_14504,0,train,train
emscad_14505,0,train,train
emscad_14506,0,train,train
emscad_14507,0,train,train
emscad_14508,0,train,train
emscad_14509,0,train,train
emscad_14510,0,train,train
emscad_14511,0,train,validation
emscad_14512,0,test,test
emscad_14513,0,test,test
emscad_14514,0,train,validation
emscad_14515,0,train,train
emscad_14516,0,train,train
emscad_14517,0,test,test
emscad_14518,0,train,validation
emscad_14519,0,train,train
emscad_14520,0,train,train
emscad_14521,0,train,train
emscad_14522,0,train,train
emscad_14523,0,train,train
emscad_14524,0,train,validation
emscad_14525,0,train,validation
emscad_14526,0,train,train
emscad_14527,0,train,train
emscad_14528,0,train,train
emscad_14529,0,train,train
emscad_14530,0,train,validation
emscad_14531,0,train,train
emscad_14532,0,train,train
emscad_14533,0,train,train
emscad_14534,0,test,test
emscad_14535,0,train,train
emscad_14536,0,test,test
emscad_14537,0,train,train
emscad_14538,0,train,train
emscad_14539,0,train,train
emscad_14540,0,train,train
emscad_14541,0,test,test
emscad_14542,0,train,train
emscad_14543,0,train,train
emscad_14544,0,test,test
emscad_14545,0,train,validation
emscad_14546,0,train,train
emscad_14547,0,test,test
emscad_14548,0,train,validation
emscad_14549,0,test,test
emscad_14550,0,train,validation
emscad_14551,0,train,train
emscad_14552,0,train,train
emscad_14553,0,test,test
emscad_14554,0,train,train
emscad_14555,0,train,train
emscad_14556,0,train,train
emscad_14557,0,test,test
emscad_14558,0,train,train
emscad_14559,0,train,validation
emscad_14560,0,test,test
emscad_14561,0,test,test
emscad_14562,0,train,train
emscad_14563,0,test,test
emscad_14564,0,train,train
emscad_14565,0,train,train
emscad_14566,0,train,train
emscad_14567,0,train,train
emscad_14568,0,train,train
emscad_14569,0,train,validation
emscad_14570,0,train,validation
emscad_14571,0,train,train
emscad_14572,0,train,train
emscad_14573,0,train,validation
emscad_14574,0,train,train
emscad_14575,0,train,train
emscad_14576,0,train,train
emscad_14577,0,train,train
emscad_14578,0,test,test
emscad_14579,0,train,train
emscad_14580,0,train,train
emscad_14581,0,train,train
emscad_14582,0,test,test
emscad_14583,0,train,train
emscad_14584,0,train,train
emscad_14585,0,train,train
emscad_14586,0,train,train
emscad_14587,0,train,train
emscad_14588,0,train,train
emscad_14589,0,test,test
emscad_14590,0,train,train
emscad_14591,0,train,train
emscad_14592,0,test,test
emscad_14593,0,test,test
emscad_14594,0,train,train
emscad_14595,0,test,test
emscad_14596,0,train,train
emscad_14597,0,test,test
emscad_14598,0,test,test
emscad_14599,0,train,train
emscad_14600,0,train,train
emscad_14601,0,train,train
emscad_14602,0,train,train
emscad_14603,0,train,train
emscad_14604,0,train,validation
emscad_14605,0,test,test
emscad_14606,0,train,validation
emscad_14607,0,test,test
emscad_14608,0,train,validation
emscad_14609,0,train,train
emscad_14610,0,train,train
emscad_14611,0,train,train
emscad_14612,0,train,validation
emscad_14613,0,train,train
emscad_14614,0,test,test
emscad_14615,0,train,train
emscad_14616,0,train,train
emscad_14617,0,train,train
emscad_14618,0,train,train
emscad_14619,0,train,train
emscad_14620,0,test,test
emscad_14621,0,test,test
emscad_14622,0,test,test
emscad_14623,0,train,train
emscad_14624,0,train,train
emscad_14625,0,train,train
emscad_14626,0,test,test
emscad_14627,0,train,train
emscad_14628,0,train,validation
emscad_14629,0,train,train
emscad_14630,0,train,train
emscad_14631,0,train,train
emscad_14632,0,test,test
emscad_14633,0,train,train
emscad_14634,0,train,train
emscad_14635,0,test,test
emscad_14636,0,train,train
emscad_14637,0,train,train
emscad_14638,0,train,train
emscad_14639,0,train,train
emscad_14640,0,train,train
emscad_14641,0,train,train
emscad_14642,0,train,train
emscad_14643,0,train,train
emscad_14644,0,test,test
emscad_14645,0,train,train
emscad_14646,0,test,test
emscad_14647,0,train,train
emscad_14648,0,train,train
emscad_14649,0,train,train
emscad_14650,0,train,train
emscad_14651,0,train,train
emscad_14652,0,train,train
emscad_14653,0,train,validation
emscad_14654,0,train,train
emscad_14655,0,train,validation
emscad_14656,0,test,test
emscad_14657,0,train,train
emscad_14658,0,test,test
emscad_14659,0,test,test
emscad_14660,0,test,test
emscad_14661,0,train,train
emscad_14662,0,test,test
emscad_14663,0,test,test
emscad_14664,0,train,train
emscad_14665,0,train,validation
emscad_14666,0,train,train
emscad_14667,0,train,train
emscad_14668,0,test,test
emscad_14669,0,train,train
emscad_14670,0,train,train
emscad_14671,0,train,validation
emscad_14672,0,train,train
emscad_14673,0,train,train
emscad_14674,0,test,test
emscad_14675,0,train,train
emscad_14676,0,test,test
emscad_14677,0,train,validation
emscad_14678,0,test,test
emscad_14679,0,train,train
emscad_14680,0,train,train
emscad_14681,0,train,train
emscad_14682,0,train,train
emscad_14683,0,test,test
emscad_14684,0,train,train
emscad_14685,0,train,train
emscad_14686,0,train,train
emscad_14687,0,train,train
emscad_14688,0,train,validation
emscad_14689,0,test,test
emscad_14690,0,train,train
emscad_14691,0,train,train
emscad_14692,0,train,train
emscad_14693,0,test,test
emscad_14694,0,test,test
emscad_14695,0,test,test
emscad_14696,0,train,train
emscad_14697,0,train,validation
emscad_14698,0,train,train
emscad_14699,0,train,train
emscad_14700,0,train,train
emscad_14701,0,train,train
emscad_14702,0,train,train
emscad_14703,0,train,validation
emscad_14704,0,test,test
emscad_14705,0,train,train
emscad_14706,0,train,train
emscad_14707,0,test,test
emscad_14708,0,train,train
emscad_14709,0,train,train
emscad_14710,0,train,train
emscad_14711,0,train,train
emscad_14712,0,train,train
emscad_14713,0,train,train
emscad_14714,0,test,test
emscad_14715,0,train,train
emscad_14716,0,test,test
emscad_14717,0,train,train
emscad_14718,0,train,train
emscad_14719,0,train,validation
emscad_14720,0,test,test
emscad_14721,0,test,test
emscad_14722,0,train,train
emscad_14723,0,train,train
emscad_14724,0,train,train
emscad_14725,0,train,validation
emscad_14726,0,train,train
emscad_14727,0,train,train
emscad_14728,0,train,train
emscad_14729,0,train,validation
emscad_14730,0,test,test
emscad_14731,0,train,train
emscad_14732,0,train,validation
emscad_14733,0,train,validation
emscad_14734,0,train,train
emscad_14735,0,train,validation
emscad_14736,0,train,validation
emscad_14737,0,train,train
emscad_14738,0,train,validation
emscad_14739,0,train,train
emscad_14740,0,test,test
emscad_14741,0,train,train
emscad_14742,0,train,train
emscad_14743,0,train,validation
emscad_14744,0,train,validation
emscad_14745,0,train,train
emscad_14746,0,train,train
emscad_14747,0,train,train
emscad_14748,0,train,validation
emscad_14749,0,train,train
emscad_14750,0,train,train
emscad_14751,0,train,validation
emscad_14752,0,train,train
emscad_14753,0,train,train
emscad_14754,0,train,train
emscad_14755,0,train,train
emscad_14756,0,train,train
emscad_14757,0,train,train
emscad_14758,0,train,validation
emscad_14759,0,train,train
emscad_14760,0,train,train
emscad_14761,0,train,validation
emscad_14762,0,train,train
emscad_14763,0,train,train
emscad_14764,0,train,train
emscad_14765,0,train,validation
emscad_14766,0,test,test
emscad_14767,0,train,train
emscad_14768,0,train,train
emscad_14769,0,train,train
emscad_14770,0,train,train
emscad_14771,0,train,train
emscad_14772,0,train,train
emscad_14773,0,test,test
emscad_14774,0,train,train
emscad_14775,0,train,validation
emscad_14776,0,train,train
emscad_14777,0,train,validation
emscad_14778,0,test,test
emscad_14779,0,test,test
emscad_14780,0,test,test
emscad_14781,0,train,train
emscad_14782,0,train,train
emscad_14783,0,train,train
emscad_14784,0,train,train
emscad_14785,0,train,train
emscad_14786,0,test,test
emscad_14787,0,test,test
emscad_14788,0,train,train
emscad_14789,0,test,test
emscad_14790,0,train,validation
emscad_14791,0,train,train
emscad_14792,0,train,train
emscad_14793,0,train,train
emscad_14794,0,train,train
emscad_14795,0,train,validation
emscad_14796,0,train,train
emscad_14797,0,train,train
emscad_14798,0,train,validation
emscad_14799,0,train,train
emscad_14800,0,train,validation
emscad_14801,0,train,train
emscad_14802,0,train,train
emscad_14803,0,test,test
emscad_14804,0,train,train
emscad_14805,0,test,test
emscad_14806,0,train,train
emscad_14807,0,test,test
emscad_14808,0,test,test
emscad_14809,0,train,train
emscad_14810,0,train,train
emscad_14811,0,test,test
emscad_14812,0,train,train
emscad_14813,0,train,train
emscad_14814,0,train,train
emscad_14815,0,train,train
emscad_14816,0,train,train
emscad_14817,0,test,test
emscad_14818,0,train,train
emscad_14819,0,train,train
emscad_14820,0,train,validation
emscad_14821,0,train,train
emscad_14822,0,train,train
emscad_14823,0,train,train
emscad_14824,0,train,train
emscad_14825,0,train,train
emscad_14826,0,train,train
emscad_14827,0,train,train
emscad_14828,0,train,validation
emscad_14829,0,test,test
emscad_14830,0,train,train
emscad_14831,0,train,train
emscad_14832,0,train,train
emscad_14833,0,train,validation
emscad_14834,0,train,train
emscad_14835,0,train,train
emscad_14836,0,test,test
emscad_14837,0,train,train
emscad_14838,0,train,train
emscad_14839,0,train,train
emscad_14840,0,train,train
emscad_14841,0,train,train
emscad_14842,0,train,train
emscad_14843,0,test,test
emscad_14844,0,train,train
emscad_14845,0,train,train
emscad_14846,0,train,validation
emscad_14847,0,train,train
emscad_14848,0,test,test
emscad_14849,0,train,train
emscad_14850,0,test,test
emscad_14851,0,train,validation
emscad_14852,0,train,train
emscad_14853,0,train,train
emscad_14854,0,train,validation
emscad_14855,0,train,train
emscad_14856,0,train,validation
emscad_14857,0,train,train
emscad_14858,0,train,validation
emscad_14859,0,test,test
emscad_14860,0,train,train
emscad_14861,0,train,train
emscad_14862,0,train,train
emscad_14863,0,train,train
emscad_14864,0,train,train
emscad_14865,0,train,train
emscad_14866,0,test,test
emscad_14867,0,train,train
emscad_14868,0,train,train
emscad_14869,0,test,test
emscad_14870,0,train,validation
emscad_14871,0,train,train
emscad_14872,0,test,test
emscad_14873,0,train,train
emscad_14874,0,test,test
emscad_14875,0,test,test
emscad_14876,0,test,test
emscad_14877,0,train,train
emscad_14878,0,train,train
emscad_14879,0,train,validation
emscad_14880,0,train,train
emscad_14881,0,train,validation
emscad_14882,0,train,train
emscad_14883,0,test,test
emscad_14884,0,train,train
emscad_14885,0,train,train
emscad_14886,0,train,validation
emscad_14887,0,train,validation
emscad_14888,0,train,train
emscad_14889,0,train,train
emscad_14890,0,test,test
emscad_14891,0,train,train
emscad_14892,0,train,validation
emscad_14893,0,train,train
emscad_14894,0,test,test
emscad_14895,0,train,train
emscad_14896,0,train,train
emscad_14897,0,train,train
emscad_14898,0,train,train
emscad_14899,0,train,train
emscad_14900,0,train,train
emscad_14901,0,train,train
emscad_14902,0,test,test
emscad_14903,0,test,test
emscad_14904,0,test,test
emscad_14905,0,train,validation
emscad_14906,0,train,train
emscad_14907,0,train,train
emscad_14908,0,train,train
emscad_14909,0,train,train
emscad_14910,0,train,train
emscad_14911,0,train,validation
emscad_14912,0,train,train
emscad_14913,0,test,test
emscad_14914,0,train,train
emscad_14915,0,train,train
emscad_14916,0,train,train
emscad_14917,0,train,train
emscad_14918,0,train,train
emscad_14919,0,train,train
emscad_14920,0,test,test
emscad_14921,0,train,train
emscad_14922,0,train,train
emscad_14923,0,train,train
emscad_14924,0,test,test
emscad_14925,0,train,train
emscad_14926,0,test,test
emscad_14927,0,train,train
emscad_14928,0,train,train
emscad_14929,0,train,train
emscad_14930,0,train,train
emscad_14931,0,train,train
emscad_14932,0,train,train
emscad_14933,0,train,validation
emscad_14934,0,test,test
emscad_14935,0,train,train
emscad_14936,0,train,train
emscad_14937,0,train,train
emscad_14938,0,train,train
emscad_14939,0,test,test
emscad_14940,0,train,train
emscad_14941,0,train,train
emscad_14942,0,test,test
emscad_14943,0,test,test
emscad_14944,0,train,train
emscad_14945,0,test,test
emscad_14946,0,train,train
emscad_14947,0,train,train
emscad_14948,0,train,validation
emscad_14949,0,train,train
emscad_14950,0,train,train
emscad_14951,0,train,validation
emscad_14952,0,train,train
emscad_14953,0,train,train
emscad_14954,0,train,train
emscad_14955,0,train,train
emscad_14956,0,train,train
emscad_14957,0,train,validation
emscad_14958,0,train,train
emscad_14959,0,train,validation
emscad_14960,0,train,train
emscad_14961,0,train,train
emscad_14962,0,train,train
emscad_14963,0,train,train
emscad_14964,0,test,test
emscad_14965,0,train,train
emscad_14966,0,train,validation
emscad_14967,0,test,test
emscad_14968,0,train,train
emscad_14969,0,test,test
emscad_14970,0,train,train
emscad_14971,0,train,train
emscad_14972,0,train,train
emscad_14973,0,train,train
emscad_14974,0,train,train
emscad_14975,0,train,train
emscad_14976,0,train,train
emscad_14977,0,train,train
emscad_14978,0,test,test
emscad_14979,0,train,train
emscad_14980,0,train,train
emscad_14981,0,train,validation
emscad_14982,0,test,test
emscad_14983,0,train,train
emscad_14984,0,train,train
emscad_14985,0,train,validation
emscad_14986,0,train,train
emscad_14987,0,train,train
emscad_14988,0,train,train
emscad_14989,0,train,train
emscad_14990,0,train,train
emscad_14991,0,train,train
emscad_14992,0,train,validation
emscad_14993,0,test,test
emscad_14994,0,train,train
emscad_14995,0,train,train
emscad_14996,0,train,train
emscad_14997,0,train,validation
emscad_14998,0,train,train
emscad_14999,0,train,train
emscad_15000,0,train,train
emscad_15001,0,train,train
emscad_15002,0,train,train
emscad_15003,0,train,train
emscad_15004,0,train,train
emscad_15005,0,train,train
emscad_15006,0,train,validation
emscad_15007,0,train,train
emscad_15008,0,train,train
emscad_15009,0,train,train
emscad_15010,0,train,train
emscad_15011,0,train,train
emscad_15012,0,train,train
emscad_15013,0,train,validation
emscad_15014,0,train,train
emscad_15015,0,test,test
emscad_15016,0,train,train
emscad_15017,0,test,test
emscad_15018,0,train,train
emscad_15019,0,train,train
emscad_15020,0,train,train
emscad_15021,0,train,train
emscad_15022,0,train,validation
emscad_15023,0,train,train
emscad_15024,0,train,train
emscad_15025,0,train,validation
emscad_15026,0,train,train
emscad_15027,0,train,validation
emscad_15028,0,test,test
emscad_15029,0,train,train
emscad_15030,0,train,train
emscad_15031,0,train,validation
emscad_15032,0,train,train
emscad_15033,0,train,train
emscad_15034,0,train,train
emscad_15035,0,train,train
emscad_15036,0,train,train
emscad_15037,0,train,train
emscad_15038,0,train,train
emscad_15039,0,test,test
emscad_15040,0,train,train
emscad_15041,0,train,train
emscad_15042,0,train,train
emscad_15043,0,train,train
emscad_15044,0,train,train
emscad_15045,0,test,test
emscad_15046,0,train,train
emscad_15047,0,train,train
emscad_15048,0,train,validation
emscad_15049,0,train,train
emscad_15050,0,train,train
emscad_15051,0,train,train
emscad_15052,0,train,train
emscad_15053,0,train,train
emscad_15054,0,train,train
emscad_15055,0,train,train
emscad_15056,0,train,train
emscad_15057,0,train,train
emscad_15058,0,train,train
emscad_15059,0,test,test
emscad_15060,0,train,train
emscad_15061,0,train,train
emscad_15062,0,train,train
emscad_15063,0,train,train
emscad_15064,0,train,train
emscad_15065,0,test,test
emscad_15066,0,train,train
emscad_15067,0,train,train
emscad_15068,0,train,validation
emscad_15069,0,test,test
emscad_15070,0,train,train
emscad_15071,0,train,train
emscad_15072,0,train,train
emscad_15073,0,train,train
emscad_15074,0,test,test
emscad_15075,0,train,train
emscad_15076,0,train,train
emscad_15077,0,train,train
emscad_15078,0,train,train
emscad_15079,0,test,test
emscad_15080,0,train,validation
emscad_15081,0,train,validation
emscad_15082,0,train,train
emscad_15083,0,train,train
emscad_15084,0,train,train
emscad_15085,0,train,train
emscad_15086,0,train,train
emscad_15087,0,train,validation
emscad_15088,0,train,validation
emscad_15089,0,train,train
emscad_15090,0,train,validation
emscad_15091,0,test,test
emscad_15092,0,train,train
emscad_15093,0,train,train
emscad_15094,0,train,validation
emscad_15095,0,train,train
emscad_15096,0,train,train
emscad_15097,0,train,validation
emscad_15098,0,train,validation
emscad_15099,0,train,train
emscad_15100,0,train,train
emscad_15101,0,train,validation
emscad_15102,0,train,train
emscad_15103,0,test,test
emscad_15104,0,train,train
emscad_15105,0,train,validation
emscad_15106,0,test,test
emscad_15107,0,train,train
emscad_15108,0,train,train
emscad_15109,0,train,train
emscad_15110,0,train,train
emscad_15111,0,train,train
emscad_15112,0,test,test
emscad_15113,0,train,train
emscad_15114,0,train,train
emscad_15115,0,train,train
emscad_15116,0,train,train
emscad_15117,0,train,train
emscad_15118,0,train,train
emscad_15119,0,train,train
emscad_15120,0,train,train
emscad_15121,0,train,train
emscad_15122,0,train,train
emscad_15123,0,test,test
emscad_15124,0,train,train
emscad_15125,0,test,test
emscad_15126,0,train,train
emscad_15127,0,train,train
emscad_15128,0,train,validation
emscad_15129,0,train,train
emscad_15130,0,train,train
emscad_15131,0,train,train
emscad_15132,0,train,train
emscad_15133,0,train,validation
emscad_15134,0,train,train
emscad_15135,0,train,train
emscad_15136,0,train,validation
emscad_15137,0,test,test
emscad_15138,0,train,train
emscad_15139,0,train,train
emscad_15140,0,train,train
emscad_15141,0,train,train
emscad_15142,0,train,train
emscad_15143,0,train,validation
emscad_15144,0,train,train
emscad_15145,0,train,train
emscad_15146,0,train,train
emscad_15147,0,train,train
emscad_15148,0,test,test
emscad_15149,0,train,validation
emscad_15150,1,train,train
emscad_15151,0,train,train
emscad_15152,0,train,train
emscad_15153,0,train,train
emscad_15154,0,test,test
emscad_15155,0,test,test
emscad_15156,0,train,train
emscad_15157,0,train,train
emscad_15158,0,train,train
emscad_15159,0,train,train
emscad_15160,0,train,train
emscad_15161,0,test,test
emscad_15162,0,test,test
emscad_15163,0,train,train
emscad_15164,0,train,train
emscad_15165,0,train,train
emscad_15166,0,train,validation
emscad_15167,0,train,train
emscad_15168,0,train,train
emscad_15169,0,train,train
emscad_15170,0,train,train
emscad_15171,0,train,train
emscad_15172,0,train,train
emscad_15173,0,train,train
emscad_15174,0,train,train
emscad_15175,0,train,validation
emscad_15176,0,train,train
emscad_15177,0,train,train
emscad_15178,0,train,train
emscad_15179,0,train,train
emscad_15180,0,train,train
emscad_15181,0,train,validation
emscad_15182,0,train,validation
emscad_15183,0,train,validation
emscad_15184,0,train,validation
emscad_15185,0,test,test
emscad_15186,0,train,train
emscad_15187,0,train,train
emscad_15188,0,train,train
emscad_15189,0,test,test
emscad_15190,0,train,train
emscad_15191,0,test,test
emscad_15192,0,train,train
emscad_15193,0,train,train
emscad_15194,0,train,train
emscad_15195,0,test,test
emscad_15196,0,train,train
emscad_15197,0,train,train
emscad_15198,0,train,train
emscad_15199,0,train,train
emscad_15200,1,train,train
emscad_15201,0,train,train
emscad_15202,0,test,test
emscad_15203,0,train,train
emscad_15204,0,train,train
emscad_15205,0,train,validation
emscad_15206,0,train,train
emscad_15207,0,train,validation
emscad_15208,0,test,test
emscad_15209,0,train,train
emscad_15210,0,train,train
emscad_15211,0,train,train
emscad_15212,0,train,train
emscad_15213,0,train,train
emscad_15214,0,train,train
emscad_15215,0,train,train
emscad_15216,0,train,train
emscad_15217,0,train,train
emscad_15218,0,train,train
emscad_15219,0,train,train
emscad_15220,0,train,train
emscad_15221,0,train,train
emscad_15222,0,test,test
emscad_15223,0,train,train
emscad_15224,0,train,train
emscad_15225,0,test,test
emscad_15226,0,train,train
emscad_15227,0,train,train
emscad_15228,0,train,train
emscad_15229,0,train,train
emscad_15230,0,train,validation
emscad_15231,0,train,train
emscad_15232,0,train,validation
emscad_15233,0,test,test
emscad_15234,0,train,train
emscad_15235,0,test,test
emscad_15236,0,train,train
emscad_15237,0,train,train
emscad_15238,0,train,validation
emscad_15239,1,train,validation
emscad_15240,0,train,train
emscad_15241,0,test,test
emscad_15242,0,train,train
emscad_15243,0,train,validation
emscad_15244,0,train,train
emscad_15245,0,train,train
emscad_15246,0,train,train
emscad_15247,0,train,validation
emscad_15248,0,train,train
emscad_15249,0,train,train
emscad_15250,0,train,train
emscad_15251,0,train,train
emscad_15252,0,train,train
emscad_15253,0,train,train
emscad_15254,0,train,train
emscad_15255,0,train,train
emscad_15256,0,test,test
emscad_15257,0,train,train
emscad_15258,0,train,validation
emscad_15259,0,train,train
emscad_15260,0,train,train
emscad_15261,0,train,train
emscad_15262,0,train,train
emscad_15263,0,train,train
emscad_15264,0,train,train
